"","FIPS","GeoName","year","rpp_goods","rpp_services_housing","rpp_services_other","rpp_services_utilities","rpp_all_items"
"4858","15260","Brunswick, GA (Metropolitan Statistical Area)",2019,"95.537","61.727","95.568","109.618","88.213"
"4859","15380","Buffalo-Cheektowaga, NY (Metropolitan Statistical Area)",2019,"97.488","80.17","98.832","94.264","95.279"
"4860","15500","Burlington, NC (Metropolitan Statistical Area)",2019,"95.874","70.495","95.712","99.095","90.75"
"4861","15540","Burlington-South Burlington, VT (Metropolitan Statistical Area)",2019,"98.608","116.808","100.856","80.447","101.727"
"4862","15680","California-Lexington Park, MD (Metropolitan Statistical Area)",2019,"95.307","102.231","95.564","98.296","96.548"
"4863","15940","Canton-Massillon, OH (Metropolitan Statistical Area)",2019,"96.097","59.157","98.468","95.42","89.956"
"4864","15980","Cape Coral-Fort Myers, FL (Metropolitan Statistical Area)",2019,"95.409","113.88","95.899","92.704","98.792"
"4865","16020","Cape Girardeau, MO-IL (Metropolitan Statistical Area)",2019,"97.343","61.734","96.438","104.555","90.394"
"4866","16060","Carbondale-Marion, IL (Metropolitan Statistical Area)",2019,"96.691","53.336","98.422","93.171","87.711"
"4867","16180","Carson City, NV (Metropolitan Statistical Area)",2019,"98.753","98.606","97.219","96.848","97.952"
"4868","16220","Casper, WY (Metropolitan Statistical Area)",2019,"98.59","72.031","97.341","88.625","92.715"
"4869","16300","Cedar Rapids, IA (Metropolitan Statistical Area)",2019,"97.416","71.515","96.378","98.559","91.768"
"4870","16540","Chambersburg-Waynesboro, PA (Metropolitan Statistical Area)",2019,"97.518","76.021","99.049","95.102","94.71"
"4871","16580","Champaign-Urbana, IL (Metropolitan Statistical Area)",2019,"96.691","79.707","98.422","93.173","94.305"
"4872","16620","Charleston, WV (Metropolitan Statistical Area)",2019,"95.818","60.035","95.63","100.082","89.049"
"4873","16700","Charleston-North Charleston, SC (Metropolitan Statistical Area)",2019,"95.881","107.925","95.7","103.465","97.876"
"4874","16740","Charlotte-Concord-Gastonia, NC-SC (Metropolitan Statistical Area)",2019,"95.875","89.427","95.71","99.9","94.881"
"4875","16820","Charlottesville, VA (Metropolitan Statistical Area)",2019,"95.213","102.377","95.421","99.258","96.573"
"4876","16860","Chattanooga, TN-GA (Metropolitan Statistical Area)",2019,"94.444","75.034","96.029","104.257","91.94"
"4877","16940","Cheyenne, WY (Metropolitan Statistical Area)",2019,"98.59","79.961","97.341","88.536","94.537"
"4878","16980","Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)",2019,"105.474","117.062","99.234","94.342","103.276"
"4879","17020","Chico, CA (Metropolitan Statistical Area)",2019,"105.072","99.963","102.111","95.188","102.385"
"4880","17140","Cincinnati, OH-KY-IN (Metropolitan Statistical Area)",2019,"95.986","80.565","98.428","96.848","94.947"
"4881","17300","Clarksville, TN-KY (Metropolitan Statistical Area)",2019,"94.519","69.335","96.188","102.201","90.541"
"4882","17420","Cleveland, TN (Metropolitan Statistical Area)",2019,"94.455","57.557","95.959","102.21","88.014"
"4883","17460","Cleveland-Elyria, OH (Metropolitan Statistical Area)",2019,"96.097","80.054","98.468","95.561","94.531"
"4884","17660","Coeur d'Alene, ID (Metropolitan Statistical Area)",2019,"98.639","79.913","96.332","77.089","93.236"
"4885","17780","College Station-Bryan, TX (Metropolitan Statistical Area)",2019,"96.152","78.54","97.117","111.259","93.805"
"4886","17820","Colorado Springs, CO (Metropolitan Statistical Area)",2019,"99.18","116.927","96.394","83.809","99.927"
"4887","17860","Columbia, MO (Metropolitan Statistical Area)",2019,"97.367","77.823","96.405","105.9","93.431"
"4888","17900","Columbia, SC (Metropolitan Statistical Area)",2019,"95.881","73.264","95.7","103.385","91.744"
"4889","17980","Columbus, GA-AL (Metropolitan Statistical Area)",2019,"95.575","61.38","95.541","111.315","88.646"
"4890","18020","Columbus, IN (Metropolitan Statistical Area)",2019,"95.996","72.714","98.287","105.253","93.608"
"4891","18140","Columbus, OH (Metropolitan Statistical Area)",2019,"96.097","86.034","98.468","95.466","95.824"
"4892","18580","Corpus Christi, TX (Metropolitan Statistical Area)",2019,"96.152","87.215","97.117","111.577","95.524"
"4893","18700","Corvallis, OR (Metropolitan Statistical Area)",2019,"104.741","103.226","101.757","88.76","102.569"
"4894","18880","Crestview-Fort Walton Beach-Destin, FL (Metropolitan Statistical Area)",2019,"95.409","98.028","95.899","92.683","96.029"
"4895","19060","Cumberland, MD-WV (Metropolitan Statistical Area)",2019,"95.515","62.049","95.59","99.054","88.151"
"4896","19100","Dallas-Fort Worth-Arlington, TX (Metropolitan Statistical Area)",2019,"100.05","112.797","104.522","111.536","104.241"
"4897","19140","Dalton, GA (Metropolitan Statistical Area)",2019,"95.537","63.058","95.568","109.549","89.212"
"4898","19180","Danville, IL (Metropolitan Statistical Area)",2019,"96.691","53.195","98.422","93.211","86.773"
"4899","19300","Daphne-Fairhope-Foley, AL (Metropolitan Statistical Area)",2019,"94.396","95.61","97.144","118.432","96.402"
"4900","19340","Davenport-Moline-Rock Island, IA-IL (Metropolitan Statistical Area)",2019,"97.246","71.706","96.609","95.466","92.308"
"4901","19430","Dayton-Kettering, OH (Metropolitan Statistical Area)",2019,"96.097","69.972","98.468","95.462","92.742"
"4902","19460","Decatur, AL (Metropolitan Statistical Area)",2019,"94.396","50.109","97.144","118.316","86.439"
"4903","19500","Decatur, IL (Metropolitan Statistical Area)",2019,"96.691","59.193","98.422","93.131","89.608"
"4904","19660","Deltona-Daytona Beach-Ormond Beach, FL (Metropolitan Statistical Area)",2019,"95.409","97.489","95.899","92.723","95.946"
"4905","19740","Denver-Aurora-Lakewood, CO (Metropolitan Statistical Area)",2019,"103.074","146.288","95.615","83.823","103.896"
"4906","19780","Des Moines-West Des Moines, IA (Metropolitan Statistical Area)",2019,"97.416","88.159","96.378","98.574","95.533"
"4907","19820","Detroit-Warren-Dearborn, MI (Metropolitan Statistical Area)",2019,"96.326","93.741","99.702","96.027","97.659"
"4908","20020","Dothan, AL (Metropolitan Statistical Area)",2019,"94.396","53.309","97.144","118.36","87.068"
"4909","20100","Dover, DE (Metropolitan Statistical Area)",2019,"95.395","93.894","95.024","99.907","95.051"
"4910","20220","Dubuque, IA (Metropolitan Statistical Area)",2019,"97.416","69.78","96.378","98.447","91.518"
"4911","20260","Duluth, MN-WI (Metropolitan Statistical Area)",2019,"96.942","68.253","95.981","87.382","89.687"
"4912","20500","Durham-Chapel Hill, NC (Metropolitan Statistical Area)",2019,"95.874","84.694","95.712","99.196","94.101"
"4913","20700","East Stroudsburg, PA (Metropolitan Statistical Area)",2019,"97.518","102.463","99.049","94.988","99.134"
"4914","20740","Eau Claire, WI (Metropolitan Statistical Area)",2019,"96.594","76.768","98.162","90.052","93.682"
"4915","20940","El Centro, CA (Metropolitan Statistical Area)",2019,"105.072","65.672","102.111","95.455","94.812"
"4916","21060","Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)",2019,"94.691","65.503","96.847","101.842","89.832"
"4917","21140","Elkhart-Goshen, IN (Metropolitan Statistical Area)",2019,"95.996","75.142","98.287","105.228","92.981"
"4918","21300","Elmira, NY (Metropolitan Statistical Area)",2019,"97.488","81.704","98.832","94.174","95.368"
"4919","21340","El Paso, TX (Metropolitan Statistical Area)",2019,"96.152","71.807","97.117","111.67","92.029"
"4920","21420","Enid, OK (Metropolitan Statistical Area) 1/",2019,"95.366","54.865","97.422","108.992","88.127"
"4921","21500","Erie, PA (Metropolitan Statistical Area)",2019,"97.518","74.345","99.049","95.213","94.243"
"4922","21660","Eugene-Springfield, OR (Metropolitan Statistical Area)",2019,"104.741","93.607","101.757","88.658","100.856"
"4923","21780","Evansville, IN-KY (Metropolitan Statistical Area)",2019,"95.94","65.035","98.287","105.003","91.433"
"4924","21820","Fairbanks, AK (Metropolitan Statistical Area)",2019,"98.282","109.781","104.776","109.033","103.815"
"4925","22020","Fargo, ND-MN (Metropolitan Statistical Area)",2019,"97.022","83.173","96.341","83.165","94.33"
"4926","22140","Farmington, NM (Metropolitan Statistical Area)",2019,"99.194","70.51","96.903","87.071","91.774"
"4927","22180","Fayetteville, NC (Metropolitan Statistical Area)",2019,"95.874","68.347","95.712","99.167","90.166"
"4928","22220","Fayetteville-Springdale-Rogers, AR (Metropolitan Statistical Area)",2019,"94.784","71.578","97.567","103.211","92.455"
"4929","22380","Flagstaff, AZ (Metropolitan Statistical Area)",2019,"98.87","112.25","97.478","102.961","100.963"
"4930","22420","Flint, MI (Metropolitan Statistical Area)",2019,"96.017","68.331","98.494","95.994","91.382"
"4931","22500","Florence, SC (Metropolitan Statistical Area)",2019,"95.881","61.721","95.7","103.31","88.862"
"4932","22520","Florence-Muscle Shoals, AL (Metropolitan Statistical Area)",2019,"94.396","40.959","97.144","118.36","82.715"
"4933","22540","Fond du Lac, WI (Metropolitan Statistical Area)",2019,"96.594","72.018","98.162","90.163","93.112"
"4934","22660","Fort Collins, CO (Metropolitan Statistical Area)",2019,"99.18","130.982","96.394","83.836","101.96"
"4935","22900","Fort Smith, AR-OK (Metropolitan Statistical Area)",2019,"94.865","58.146","97.547","104.125","88.711"
"4936","23060","Fort Wayne, IN (Metropolitan Statistical Area)",2019,"95.996","71.975","98.287","105.458","92.847"
"4937","23420","Fresno, CA (Metropolitan Statistical Area)",2019,"105.072","91.502","102.111","95.316","100.879"
"4938","23460","Gadsden, AL (Metropolitan Statistical Area)",2019,"94.396","46.382","97.144","118.423","85.375"
"4939","23540","Gainesville, FL (Metropolitan Statistical Area)",2019,"95.409","88.648","95.899","92.511","94.423"
"4940","23580","Gainesville, GA (Metropolitan Statistical Area)",2019,"95.537","81.784","95.568","109.62","93.538"
"4941","23900","Gettysburg, PA (Metropolitan Statistical Area)",2019,"97.518","83.376","99.049","95.079","96.084"
"4942","24020","Glens Falls, NY (Metropolitan Statistical Area)",2019,"97.488","89","98.832","94.105","96.503"
"4943","24140","Goldsboro, NC (Metropolitan Statistical Area)",2019,"95.874","64.684","95.712","99.178","89.571"
"4944","24220","Grand Forks, ND-MN (Metropolitan Statistical Area)",2019,"97.003","76.844","96.274","83.416","92.807"
"4945","24260","Grand Island, NE (Metropolitan Statistical Area)",2019,"97.305","66.871","96.603","103.177","91.089"
"4946","24300","Grand Junction, CO (Metropolitan Statistical Area)",2019,"99.18","95.856","96.394","83.793","96.759"
"4947","24340","Grand Rapids-Kentwood, MI (Metropolitan Statistical Area)",2019,"96.017","88.698","98.494","95.925","96.166"
"4948","24420","Grants Pass, OR (Metropolitan Statistical Area)",2019,"104.741","87.598","101.757","88.6","99.13"
"4949","24500","Great Falls, MT (Metropolitan Statistical Area)",2019,"98.868","53.334","97.264","80.842","87.823"
"4950","24540","Greeley, CO (Metropolitan Statistical Area)",2019,"99.18","118.397","96.394","83.89","100.281"
"4951","24580","Green Bay, WI (Metropolitan Statistical Area)",2019,"96.594","72.164","98.162","90.178","93.063"
"4952","24660","Greensboro-High Point, NC (Metropolitan Statistical Area)",2019,"95.874","69.908","95.712","99.16","90.812"
"4953","24780","Greenville, NC (Metropolitan Statistical Area)",2019,"95.874","68.154","95.712","99.131","90.882"
"4954","24860","Greenville-Anderson, SC (Metropolitan Statistical Area)",2019,"95.881","71.866","95.7","103.418","91.482"
"4955","25060","Gulfport-Biloxi, MS (Metropolitan Statistical Area)",2019,"94.867","68.641","96.439","110.023","90.796"
"4956","25180","Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)",2019,"95.582","75.981","95.599","99.25","92.081"
"4957","25220","Hammond, LA (Metropolitan Statistical Area)",2019,"95.355","64.601","97.354","100.04","90.134"
"4958","25260","Hanford-Corcoran, CA (Metropolitan Statistical Area)",2019,"105.072","72.915","102.111","95.4","97.222"
"4959","25420","Harrisburg-Carlisle, PA (Metropolitan Statistical Area)",2019,"97.518","83.571","99.049","95.208","96.152"
"4960","25500","Harrisonburg, VA (Metropolitan Statistical Area)",2019,"95.213","85.984","95.421","99.297","93.721"
"4961","25540","Hartford-East Hartford-Middletown, CT (Metropolitan Statistical Area)",2019,"98.506","111.907","101.959","103.855","102.331"
"4962","25620","Hattiesburg, MS (Metropolitan Statistical Area)",2019,"94.867","61.482","96.439","109.992","89.355"
"4963","25860","Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)",2019,"95.874","58.078","95.712","99.098","88.017"
"4964","25940","Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)",2019,"95.881","108.464","95.7","103.408","98.152"
"4965","25980","Hinesville, GA (Metropolitan Statistical Area)",2019,"95.537","84.109","95.568","109.647","93.878"
"4966","26140","Homosassa Springs, FL (Metropolitan Statistical Area)",2019,"95.409","80.042","95.899","92.529","92.536"
"4967","26300","Hot Springs, AR (Metropolitan Statistical Area)",2019,"94.784","55.808","97.567","103.161","86.864"
"4968","26380","Houma-Thibodaux, LA (Metropolitan Statistical Area)",2019,"95.355","65.824","97.354","100.086","90.956"
"4969","26420","Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)",2019,"98.337","108.182","101.83","111.452","101.691"
"4970","26580","Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)",2019,"95.673","53.508","95.688","99.707","86.914"
"4971","26620","Huntsville, AL (Metropolitan Statistical Area)",2019,"94.396","68.281","97.144","118.366","91.87"
"4972","26820","Idaho Falls, ID (Metropolitan Statistical Area)",2019,"98.639","76.281","96.332","77.035","92.87"
"4973","26900","Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)",2019,"95.996","86.654","98.287","105.37","95.907"
"4974","26980","Iowa City, IA (Metropolitan Statistical Area)",2019,"97.416","90.623","96.378","98.503","95.897"
"4975","27060","Ithaca, NY (Metropolitan Statistical Area)",2019,"97.488","141.303","98.832","94.131","104.079"
"4976","27100","Jackson, MI (Metropolitan Statistical Area)",2019,"96.017","79.399","98.494","95.79","94.246"
"4977","27140","Jackson, MS (Metropolitan Statistical Area)",2019,"94.867","62.509","96.439","110.091","89.805"
"4978","27180","Jackson, TN (Metropolitan Statistical Area)",2019,"94.455","47.335","95.959","102.225","84.185"
"4979","27260","Jacksonville, FL (Metropolitan Statistical Area)",2019,"95.409","100.049","95.899","92.635","96.261"
"4980","27340","Jacksonville, NC (Metropolitan Statistical Area)",2019,"95.874","72.457","95.712","99.193","90.985"
"4981","27500","Janesville-Beloit, WI (Metropolitan Statistical Area)",2019,"96.594","77.205","98.162","90.165","93.749"
"4982","27620","Jefferson City, MO (Metropolitan Statistical Area)",2019,"97.367","62.153","96.405","105.87","90.306"
"4983","27740","Johnson City, TN (Metropolitan Statistical Area)",2019,"94.455","63.631","95.959","102.295","88.939"
"4984","27780","Johnstown, PA (Metropolitan Statistical Area)",2019,"97.518","41.342","99.049","95.327","84.528"
"4985","27860","Jonesboro, AR (Metropolitan Statistical Area)",2019,"94.784","52.068","97.567","103.093","86.601"
"4986","27900","Joplin, MO (Metropolitan Statistical Area)",2019,"97.367","53.74","96.405","105.87","88.366"
"4987","27980","Kahului-Wailuku-Lahaina, HI (Metropolitan Statistical Area)",2019,"115.162","128.647","99.909","104.879","108.817"
"4988","28020","Kalamazoo-Portage, MI (Metropolitan Statistical Area)",2019,"96.017","78.76","98.494","95.827","94.427"
"4989","28100","Kankakee, IL (Metropolitan Statistical Area)",2019,"96.691","84.975","98.422","93.304","95.273"
"4990","28140","Kansas City, MO-KS (Metropolitan Statistical Area)",2019,"97.326","85.282","96.686","108.505","95.428"
"4991","28420","Kennewick-Richland, WA (Metropolitan Statistical Area)",2019,"105.056","102.674","101.902","89.202","102.523"
"4992","28660","Killeen-Temple, TX (Metropolitan Statistical Area)",2019,"96.152","76.188","97.117","111.512","93.254"
"4993","28700","Kingsport-Bristol, TN-VA (Metropolitan Statistical Area)",2019,"94.6","57.031","95.847","101.392","87.026"
"4994","28740","Kingston, NY (Metropolitan Statistical Area)",2019,"97.488","113.496","98.832","94.079","100.597"
"4995","28940","Knoxville, TN (Metropolitan Statistical Area)",2019,"94.455","74.265","95.959","102.328","91.549"
